SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.9999999,36,0,0.003942632,17500.0,1,0,0,0,3.0
0,0.008749863,47,0,0.051102891,7298.0,6,0,0,0,4.0
0,0.156989534,57,0,0.015264466,5633.0,6,0,0,0,0.0
0,0.145553403,39,1,655.0,0.0,6,0,0,0,2.0
0,0.01679832,78,0,0.118122977,4325.0,4,0,1,0,0.0
0,0.021043112,41,0,528.0,,10,0,0,0,0.0
1,0.903013855,46,1,0.283976039,5341.0,4,2,0,1,1.0
0,0.506548988,49,0,0.241856314,2240.0,8,0,0,0,0.0
0,0.030803595,42,0,0.272451348,5600.0,6,0,1,0,1.0
0,0.078215058,52,0,0.667608819,3537.0,10,0,2,0,1.0
1,0.20842108,46,2,0.395489842,9400.0,12,0,3,0,1.0
0,0.030109262,64,1,0.687248322,5214.0,12,0,2,0,2.0
0,0.312072413,44,0,0.123295971,3300.0,7,0,0,0,0.0
1,0.26056397,50,3,0.538659478,8160.0,13,0,1,2,0.0
0,0.021608338,38,0,0.002499107,2800.0,5,0,0,0,0.0
0,0.849887671,65,0,2372.0,,12,0,1,0,
0,0.321188307,74,0,0.640387805,7838.0,12,0,1,0,0.0
0,0.087844594,42,0,0.111695829,7600.0,2,0,1,0,0.0
0,0.475053429,46,2,0.570408455,3500.0,7,1,2,0,7.0
1,0.931943854,57,1,0.097242686,4750.0,8,2,0,1,0.0
0,0.259913362,49,0,0.222422332,2220.0,3,0,0,0,0.0
0,0.0,71,0,0.0,5000.0,12,0,0,0,0.0
0,0.450339481,50,1,0.177201395,9175.0,13,0,1,0,0.0
0,0.201423886,30,0,0.608397601,3500.0,7,0,1,0,2.0
0,0.11464309,52,0,0.603210637,6166.0,13,0,2,0,1.0
0,0.357525848,44,0,1.4144454,2325.0,11,0,3,0,0.0
1,0.079991112,53,4,1.767906718,1800.0,11,0,3,0,0.0
0,0.0,31,3,0.139286904,3000.0,5,0,0,0,1.0
0,0.045838166,60,0,34.0,,1,0,0,0,0.0
0,0.299472243,57,0,0.716380603,6000.0,11,0,2,0,0.0
0,1.00288745,71,0,0.266749547,37000.0,29,0,3,0,2.0
0,0.62411312,66,0,4759.0,,15,0,2,0,0.0
0,0.500893502,41,0,0.379260751,6952.0,11,0,2,0,2.0
0,0.461054962,47,0,0.254061775,5600.0,7,0,1,0,4.0
0,0.165728683,59,0,0.375497871,7280.0,20,0,1,0,0.0
0,0.584107682,48,0,1998.0,,15,0,1,0,1.0
0,0.145371079,53,0,0.234114033,10417.0,12,0,1,0,0.0
0,0.624404257,81,0,0.392699811,4766.0,8,0,1,0,0.0
0,0.076874299,74,0,0.709141274,1443.0,10,0,1,0,0.0
0,0.026512733,30,0,0.075992401,10000.0,5,0,0,0,0.0
0,0.030797543,49,0,1240.0,,5,0,1,0,0.0
0,0.026615325,45,0,0.521704815,3800.0,11,0,1,1,3.0
0,0.001210305,69,1,0.412313433,3751.0,14,0,2,0,0.0
0,0.062002285,58,0,0.175494576,4700.0,15,0,0,0,0.0
0,0.071761898,58,0,0.576276322,6600.0,8,0,2,0,0.0
0,0.3024224,57,0,0.24165513,6500.0,7,0,0,0,3.0
0,0.262707627,38,0,0.51105097,6650.0,10,0,1,0,0.0
0,0.043378245,76,0,0.00539892,5000.0,4,0,0,0,1.0
0,0.477672067,31,0,0.114400727,7700.0,11,0,0,0,1.0
1,0.9999999,31,0,0.017414766,4076.0,1,0,0,0,0.0
0,0.004418502,53,0,244.0,,4,0,0,0,1.0
0,0.293255723,35,0,697.0,,8,0,0,0,
0,0.228319419,82,0,0.679053491,6000.0,22,0,3,0,0.0
0,0.369672233,46,1,0.442175134,3916.0,10,0,1,0,2.0
0,0.0,42,0,2122.0,,5,0,1,0,0.0
0,0.151763927,45,0,0.332784378,8500.0,17,0,1,0,4.0
0,0.987571784,44,1,0.59182382,7900.0,21,0,2,0,2.0
0,0.348318859,60,0,1.131094756,2173.0,10,0,2,0,0.0
0,0.934604905,48,0,0.159239639,3208.0,4,0,0,0,0.0
0,0.00960301,34,0,0.190311419,2311.0,6,0,0,0,0.0
0,0.596984936,58,0,0.793793321,6347.0,12,0,2,0,0.0
0,0.578290571,44,2,0.410892836,8500.0,7,0,2,0,3.0
0,0.001028249,61,0,0.000374953,8000.0,8,0,0,0,0.0
0,0.00839832,72,0,1.0,,7,0,0,0,
0,0.076116955,30,0,0.02539746,10000.0,3,0,0,0,0.0
0,0.017455834,42,0,0.146694523,6700.0,14,0,1,0,0.0
0,0.9999999,46,0,0.15483518,7310.0,4,0,1,0,1.0
0,0.022165103,58,2,0.226396917,9341.0,13,0,1,0,1.0
0,0.862978145,68,0,0.523930143,7500.0,11,0,1,0,1.0
0,0.010294913,66,0,2.381348876,1200.0,14,0,4,0,0.0
0,0.0598451,41,0,0.512227442,8300.0,11,0,3,0,2.0
0,0.464246166,60,0,0.643046163,3400.0,8,0,1,0,2.0
0,0.086924233,65,0,2237.0,0.0,12,0,2,0,0.0
0,0.215520451,37,0,0.121141796,4308.0,6,0,0,0,0.0
0,0.0,47,0,2054.0,,4,0,2,0,2.0
0,0.97030297,37,2,0.336366363,10000.0,4,0,2,0,2.0
0,0.337799385,42,0,0.686330524,7000.0,15,0,1,0,1.0
0,0.455795064,25,0,0.353911522,4000.0,14,0,0,0,0.0
0,0.041849234,43,0,0.867709268,7800.0,10,0,3,0,0.0
0,0.170200677,58,0,0.249680878,7833.0,4,0,1,0,0.0
0,0.06595895,78,0,0.055168097,11183.0,8,0,1,0,1.0
0,0.1301586,56,1,2469.0,0.0,8,0,2,0,0.0
0,0.032903182,38,0,1474.0,,7,0,1,0,0.0
0,0.457165714,55,1,0.683105631,3000.0,18,0,0,0,0.0
0,0.027325493,64,0,37.0,0.0,7,0,0,0,0.0
0,0.0,56,0,3004.0,,5,0,1,0,0.0
0,0.0,55,0,0.212840944,6525.0,8,0,1,0,4.0
0,0.179329873,38,0,3949.0,,9,0,1,0,
0,0.9999999,49,1,0.165692821,9583.0,3,0,2,0,2.0
0,0.053192908,55,0,44.0,,2,0,0,0,0.0
0,0.279525731,43,0,0.423810405,5400.0,7,0,1,0,0.0
0,0.9999999,52,1,919.0,,1,0,1,0,0.0
0,0.250961868,40,0,0.172637894,6000.0,6,0,0,0,2.0
0,0.854019464,64,0,0.088732039,11900.0,6,0,0,1,0.0
0,0.238648109,49,0,0.265718729,4500.0,8,0,0,0,0.0
1,0.718658668,46,0,5932.0,,6,0,2,0,2.0
0,0.261779867,63,1,0.679818715,3750.0,12,0,2,0,0.0
0,0.109057398,49,0,0.227149747,8500.0,6,0,1,0,4.0
0,0.0,62,0,2177.0,,6,0,1,0,0.0
0,0.9999999,46,0,0.757080973,3000.0,9,0,4,0,2.0
0,0.000499986,52,0,0.417903379,6333.0,8,0,2,0,2.0
0,0.782012823,50,0,0.494334089,7500.0,13,0,2,0,1.0
0,0.0,57,0,0.483712354,4880.0,6,0,1,0,1.0
0,0.086198868,55,0,0.287270557,6700.0,11,0,3,0,2.0
0,0.100928282,37,0,0.284026358,4400.0,9,0,0,0,2.0
0,0.212426252,36,0,2743.0,,8,0,1,0,0.0
0,0.167646556,67,0,0.954789161,6900.0,11,0,2,0,1.0
0,0.713859101,48,0,0.212397448,6581.0,7,0,1,0,2.0
0,0.952956684,48,0,0.367271037,8603.0,6,0,3,0,3.0
0,0.100528008,56,0,0.266814721,3151.0,8,0,0,0,0.0
0,0.337349902,53,0,0.466666667,2264.0,17,0,0,0,1.0
0,0.112252801,50,0,0.378362686,5166.0,7,0,1,0,2.0
0,0.846574881,45,0,0.158640227,6000.0,5,0,0,0,2.0
0,0.054245052,55,0,0.40853049,3000.0,8,0,1,0,3.0
0,0.401344595,55,0,0.086184718,7773.0,15,0,0,0,0.0
0,0.478490901,52,0,0.953350611,2700.0,15,0,2,0,0.0
0,0.043296241,46,0,0.420897863,5100.0,6,0,2,0,0.0
0,0.983501031,63,0,2412.0,,10,0,2,0,
0,0.779784769,42,4,4343.0,,8,0,2,0,2.0
1,0.122221498,33,0,0.242651657,3197.0,7,0,0,0,0.0
0,0.008308264,51,0,0.459829247,9135.0,9,0,2,0,0.0
0,0.10317671,27,0,0.459011711,3500.0,8,0,1,0,3.0
0,0.000568693,46,0,0.268682829,4000.0,6,0,1,0,1.0
0,0.9999999,46,0,0.00091832,19600.0,0,2,0,0,2.0
0,0.518888511,36,0,2992.0,,21,0,0,0,0.0
0,0.788297484,55,0,0.320273595,33333.0,17,0,4,0,0.0
0,0.181768402,45,0,0.300556307,6650.0,7,0,2,0,1.0
0,0.372925206,61,0,890.0,,4,0,0,0,0.0
0,0.0,54,1,0.61391087,2400.0,4,0,1,0,2.0
0,0.0,41,0,0.419274376,8819.0,5,0,2,0,2.0
0,0.591636735,48,0,1326.5,1.0,7,0,1,0,1.0
0,0.257685579,52,1,0.244116654,8880.0,7,1,1,2,3.0
0,0.035258296,84,0,30.0,,4,0,0,0,
0,0.048006743,59,0,592.0,,12,0,1,0,0.0
0,0.031004631,57,0,0.463049979,2340.0,5,0,1,0,0.0
0,0.635729108,50,2,526.0,,2,2,0,0,0.0
0,0.622282898,56,0,0.572396001,3100.0,9,0,1,0,0.0
0,0.94342714,32,0,0.171406003,2531.0,4,0,0,0,0.0
0,0.353541693,46,0,0.295388147,9583.0,7,0,2,0,2.0
0,0.785204227,64,0,0.25224925,3000.0,6,0,0,0,0.0
0,0.9999999,50,0,134.0,,2,0,0,0,0.0
1,0.976404719,53,1,360.0,,2,1,0,1,0.0
0,0.046208094,71,1,444.0,,14,0,1,0,0.0
0,0.10622538,41,0,0.418648706,4750.0,12,0,3,0,2.0
0,0.043912362,56,0,0.006461041,13000.0,5,1,0,0,2.0
0,0.45625729,35,0,0.589138782,3645.0,4,0,1,0,2.0
0,0.298143823,42,0,2841.0,,17,0,1,0,0.0
0,0.0,29,0,0.0,1150.0,1,0,0,0,0.0
0,0.846773719,53,2,1.439100562,1600.0,8,0,1,1,0.0
0,0.861778257,40,3,0.292902366,3000.0,6,0,0,0,1.0
0,0.380632883,53,0,3131.0,,9,0,1,0,0.0
0,0.013701166,68,0,0.181568088,2180.0,5,0,1,0,0.0
0,0.0030062,32,0,950.0,,8,0,0,0,0.0
0,0.006901811,47,0,0.407932011,6000.0,7,1,1,0,1.0
0,0.038372944,48,0,0.243724104,8205.0,8,0,1,0,2.0
0,0.110355858,57,1,0.570408825,1540.0,3,0,1,0,0.0
0,0.9999999,41,0,0.013318535,2702.0,0,0,0,0,2.0
0,0.400219103,42,0,0.363569646,6812.0,8,0,1,0,2.0
0,0.9999999,46,0,0.25419493,2800.0,2,0,0,0,0.0
0,0.281885767,87,0,0.164475902,11867.0,7,0,2,0,0.0
0,0.007702633,49,0,0.437520826,3000.0,11,0,1,0,0.0
0,0.296216988,31,1,0.162291714,4380.0,10,0,0,0,0.0
0,0.9999999,48,0,0.0,,3,0,0,0,0.0
0,0.914379204,88,0,332.0,,7,0,0,0,0.0
0,0.073528431,44,0,0.013189448,2501.0,5,0,0,0,2.0
0,0.173135539,63,0,1.144570286,1500.0,13,0,0,0,0.0
0,0.032023307,54,0,0.393132291,9085.0,7,0,2,0,0.0
0,0.650716948,45,1,0.306942432,7590.0,8,0,0,0,4.0
0,0.06006039,52,0,0.334681273,13600.0,20,0,2,0,0.0
0,0.304637654,72,0,1653.0,,6,0,1,0,1.0
0,0.9999999,32,0,414.0,,1,1,0,0,0.0
0,0.9999999,43,0,1742.0,,6,0,1,0,0.0
0,0.0,60,0,0.160769884,7065.0,4,0,2,0,1.0
0,0.030078797,77,0,75.0,,1,0,0,0,0.0
0,0.111826378,50,0,0.154754762,26667.0,17,0,2,0,2.0
0,0.9999999,55,0,0.493376656,4000.0,5,0,2,0,0.0
0,0.054504494,77,0,0.006494711,16166.0,6,0,0,0,1.0
0,0.283740887,45,0,0.421714664,12083.0,9,0,1,0,4.0
0,0.0,56,0,0.112727273,8249.0,7,0,1,0,0.0
0,0.211385177,52,1,0.857478203,2981.0,12,0,2,0,2.0
0,0.9999999,45,0,0.150339864,2500.0,1,0,1,0,0.0
0,0.483033932,32,1,0.253553416,2180.0,3,0,0,1,0.0
0,0.092706991,51,0,0.01487881,4166.0,4,0,0,0,0.0
0,0.018039247,74,0,0.135200974,4104.0,7,0,1,0,0.0
0,0.012786932,61,0,0.314767375,12100.0,8,0,2,0,1.0
0,0.9999999,35,0,560.0,,1,3,0,0,0.0
0,0.656950854,28,0,0.253537736,2543.0,5,0,0,0,0.0
0,0.047336026,69,0,80.0,,11,0,0,0,0.0
1,0.888712953,59,5,3252.0,,12,1,2,0,0.0
0,0.430111373,57,0,3378.0,,18,0,2,0,2.0
0,0.018207197,44,0,0.008713041,7000.0,12,0,0,0,1.0
0,0.00319921,43,0,0.37074486,8900.0,9,0,1,0,2.0
0,0.0,83,0,754.0,,5,0,1,0,0.0
0,0.250730657,27,1,3.219633943,600.0,3,0,1,0,0.0
0,0.547900697,66,0,3495.0,,12,0,2,0,2.0
0,0.479501367,31,1,0.334545455,4949.0,5,0,1,0,1.0
0,0.264392215,69,0,0.19897084,1748.0,6,0,0,0,0.0
0,0.0,27,0,530.0,,3,0,0,0,
0,0.057263326,58,0,2627.0,,7,0,1,0,0.0
0,0.123054461,56,0,0.224706971,6483.0,6,0,1,0,2.0
0,0.346955101,46,0,1982.5,1.0,4,0,1,0,2.0
0,0.380014049,51,2,0.589624857,14900.0,16,0,4,0,1.0
0,0.03223095,72,0,0.00319968,10000.0,4,0,0,0,1.0
0,0.126638318,67,0,2912.0,,8,0,2,0,0.0
0,0.719139025,29,0,0.119976005,5000.0,9,0,0,0,0.0
0,0.26266989,68,0,0.141143543,2500.0,13,0,0,0,0.0
0,0.9999999,40,0,0.401117483,6800.0,4,0,1,0,0.0
0,0.017398105,82,0,0.063131313,9503.0,14,0,2,0,0.0
0,0.064466796,50,0,2953.0,,9,0,2,0,0.0
0,0.249166975,63,0,0.481129718,4000.0,11,0,1,0,0.0
0,0.038532981,72,0,1656.0,,8,0,1,0,0.0
0,0.643010554,31,0,0.261217348,8000.0,12,0,2,0,2.0
1,0.389599189,44,2,0.703288428,11950.0,18,1,5,0,2.0
0,0.051732798,66,0,0.4204788,17334.0,10,0,5,0,0.0
0,0.933825163,29,0,0.085295017,13083.0,9,0,0,0,0.0
0,0.649357763,58,0,0.651236962,11600.0,16,0,4,0,1.0
0,0.043265224,51,0,0.348266459,7700.0,9,0,1,0,0.0
0,0.06309709,42,0,0.007753369,10833.0,2,0,0,0,2.0
0,0.649717203,73,1,4160.0,,8,0,1,0,0.0
0,0.091399652,73,0,434.0,,11,0,1,0,0.0
1,0.909003988,45,6,0.659060876,11350.0,15,1,3,0,0.0
0,0.008108943,79,0,14.0,0.0,10,0,0,0,0.0
0,0.024634137,39,0,0.386762936,4154.0,6,0,2,0,0.0
0,0.9999999,66,0,0.046633911,11600.0,2,0,0,0,1.0
0,0.010074858,49,0,0.642098046,2916.0,9,0,2,0,0.0
0,0.401393458,30,0,0.032202216,5775.0,3,0,0,0,1.0
0,0.217992334,64,0,0.239982224,13500.0,11,0,2,0,0.0
0,0.557425135,72,1,0.254579279,13975.0,9,0,1,0,2.0
0,0.0,36,0,0.381681776,3198.0,5,0,1,0,1.0
1,0.949970876,42,4,0.489585069,6000.0,6,0,1,0,0.0
0,0.024227879,76,0,0.006577217,3800.0,4,0,0,0,0.0
0,0.309038387,33,0,0.781687325,2500.0,8,0,1,0,1.0
0,0.368121954,58,0,2390.0,,6,0,1,0,4.0
0,0.091512533,43,0,2496.0,0.0,11,0,2,0,0.0
0,1629.0,39,1,3880.0,,9,0,3,0,1.0
0,0.0,62,0,0.106835443,3949.0,3,0,0,0,1.0
0,0.939276099,51,0,0.159994981,7968.0,12,0,0,0,2.0
1,1.022996167,36,0,0.359238955,3100.0,4,0,1,2,1.0
0,0.105232199,54,0,0.224,10374.0,7,0,1,0,2.0
0,0.215174417,66,0,1914.0,,9,0,1,0,1.0
0,0.015162692,43,0,0.59594191,9708.0,12,0,4,0,0.0
0,0.011747063,81,0,4.0,,3,0,0,0,0.0
0,0.589924289,60,0,0.430851064,8083.0,4,0,2,0,0.0
0,0.0,58,0,0.276114926,15000.0,10,0,2,0,2.0
0,0.9999999,63,0,417.0,,0,2,0,0,0.0
0,0.001018077,67,0,970.0,,4,0,1,0,3.0
0,0.9999999,52,0,572.0,,3,1,0,0,0.0
0,0.0,71,1,0.0,10500.0,3,0,0,0,0.0
0,0.421812271,30,0,0.233004532,3750.0,5,0,0,0,0.0
0,0.152250785,49,0,0.030774358,9000.0,3,0,0,0,0.0
0,0.021131677,57,0,0.089236512,11250.0,7,0,1,0,1.0
1,0.9999999,26,0,0.265631223,2510.0,3,0,0,0,2.0
0,0.156234591,51,0,0.621344664,4000.0,12,0,1,0,3.0
0,0.003215701,77,0,354.0,,7,0,0,0,1.0
0,0.005775151,61,0,0.281690141,5750.0,8,0,1,0,0.0
0,0.001970957,69,0,0.000453309,4411.0,6,0,0,0,1.0
0,0.984031936,28,0,0.211697076,4000.0,3,1,0,0,0.0
0,0.029464949,56,0,0.375937344,6000.0,11,0,1,0,0.0
0,0.0,26,0,9.36318408,200.0,4,0,1,0,0.0
0,0.190705147,66,0,0.195996315,11938.0,10,0,0,0,0.0
0,0.179726562,45,0,0.698812747,4800.0,11,0,1,0,0.0
0,0.862025086,36,0,0.388087416,7000.0,5,0,1,0,0.0
0,0.0,48,0,0.365263667,6200.0,12,0,1,0,2.0
0,0.247658854,32,0,0.470324317,7800.0,7,0,2,0,1.0
0,0.01833777,79,0,0.024650233,1500.0,5,0,0,0,0.0
0,0.100379937,48,0,0.319912733,10083.0,7,0,3,0,0.0
0,0.9999999,27,0,0.246966453,1400.0,1,1,0,0,1.0
0,0.953936943,29,0,1762.0,,12,0,0,0,0.0
0,0.474252847,56,0,0.765777778,4499.0,13,1,1,0,0.0
0,0.090636665,73,1,0.164213431,6521.0,16,0,2,0,0.0
0,0.090537495,42,0,0.42581314,7716.0,19,0,3,0,2.0
0,0.046149419,47,0,0.340043986,11821.0,7,0,2,0,3.0
0,0.009717564,73,0,0.006043701,2150.0,5,0,0,0,0.0
0,0.406293181,49,0,0.372587141,7200.0,13,0,2,0,0.0
0,0.030919925,77,0,0.011976048,3506.0,6,0,0,0,0.0
0,0.10559472,36,0,0.382973348,7916.0,7,0,1,0,0.0
0,0.059768311,61,0,0.010726298,11000.0,14,0,0,0,1.0
0,0.748846876,32,0,0.588065909,6250.0,22,0,1,0,1.0
0,0.9999999,22,0,0.201892744,950.0,1,0,0,0,0.0
0,0.720992961,60,0,2834.0,,11,0,1,0,0.0
0,0.288092536,29,0,0.294463498,2040.0,7,0,0,0,0.0
0,0.015757576,78,0,0.198877306,3740.0,18,0,1,0,0.0
0,0.0,64,0,0.273389571,5215.0,6,0,1,0,2.0
0,0.053695711,59,0,0.071827226,4120.0,9,0,1,0,1.0
0,0.810012257,43,0,0.121751825,6849.0,4,0,0,0,4.0
0,0.789543211,63,0,0.579293344,4867.0,7,0,2,0,0.0
0,0.237564313,64,0,3819.0,,17,0,1,0,1.0
0,0.520957479,54,2,0.148819895,12625.0,7,0,2,0,1.0
0,0.320110981,57,0,0.865081559,3616.0,21,0,1,0,0.0
0,0.0,51,0,0.28580946,1500.0,6,0,0,0,0.0
0,0.008144816,47,0,994.0,,8,0,1,0,3.0
0,0.572045048,31,0,0.178136977,6000.0,6,0,1,0,0.0
0,0.558748042,56,0,0.639042357,1628.0,9,0,0,0,0.0
0,0.132460844,79,0,3830.0,,7,0,1,0,0.0
0,0.71716213,34,0,0.584377499,3750.0,7,0,1,0,2.0
0,0.9999999,30,0,0.446422993,3200.0,4,0,1,0,3.0
0,0.0,46,0,0.450288902,5018.0,9,0,1,0,0.0
0,0.9999999,21,98,0.0,,0,98,0,98,0.0
0,0.035583753,44,0,0.512732386,6400.0,11,0,1,0,0.0
0,0.009255383,52,0,0.120887911,10000.0,10,0,1,0,1.0
0,0.1028478,44,0,0.236710667,5605.0,5,0,1,0,2.0
0,0.104115835,50,0,0.345522068,7000.0,6,0,2,0,1.0
0,0.0,42,0,0.255208333,2687.0,6,0,0,0,0.0
1,0.150901703,40,0,0.311668833,10000.0,27,0,3,0,5.0
0,0.0,43,0,0.71712689,6083.0,11,0,2,0,1.0
0,0.011896733,68,0,0.514771414,6058.0,13,0,2,0,0.0
0,0.931653198,80,0,0.190402133,4500.0,3,0,0,0,0.0
0,0.211384974,44,0,0.207924505,16000.0,6,0,1,0,2.0
0,0.14822199,56,0,0.895815782,3560.0,7,0,2,0,0.0
0,0.621061435,50,0,0.42466645,6145.0,9,0,2,0,2.0
0,0.9999999,58,0,0.540072447,8833.0,5,0,2,0,1.0
0,0.190507936,80,0,0.075457461,5300.0,8,0,0,0,1.0
0,0.059832238,55,0,0.343739584,9000.0,12,0,2,0,2.0
0,0.001890458,47,3,0.268693009,6579.0,15,0,2,2,1.0
0,0.9999999,31,0,0.097975506,4000.0,2,1,0,0,0.0
0,0.218991588,54,0,0.586137954,3000.0,13,0,1,0,0.0
0,0.001237593,51,0,3224.0,0.0,12,0,2,0,3.0
0,0.000166049,66,0,3055.0,,8,0,1,0,1.0
1,0.9999999,42,3,0.49390122,5000.0,6,0,1,0,0.0
0,0.031962716,60,0,1779.0,,8,0,1,0,0.0
0,1.031714286,25,0,0.152564957,1500.0,4,0,0,0,0.0
0,0.014119718,47,0,0.296814741,7000.0,11,0,2,0,3.0
0,0.595161995,72,0,0.543422499,5457.0,7,0,2,0,0.0
0,0.555217881,27,0,0.188022897,4541.0,5,0,0,0,0.0
0,0.022619096,38,0,16.0,,6,0,0,0,0.0
0,0.204738957,39,0,408.0,,5,0,0,0,0.0
0,0.0,43,0,0.494584236,6000.0,7,0,2,0,0.0
0,0.107084629,28,0,0.099528605,9333.0,11,0,0,0,0.0
1,0.429246744,60,3,1.50041632,1200.0,16,0,0,0,0.0
0,0.022448878,80,0,22.0,,7,0,0,0,0.0
0,0.404649235,63,0,0.251187203,4000.0,5,0,1,0,0.0
0,0.0,68,0,83.0,,2,0,0,0,0.0
0,0.024144806,37,0,0.280245934,10083.0,11,0,2,0,2.0
0,0.011125976,73,2,33.0,,11,0,0,0,0.0
0,0.0,50,0,0.473670177,7500.0,7,0,2,0,0.0
0,0.112044398,42,0,0.274800812,6400.0,5,0,2,0,0.0
0,0.1002533,58,0,454.0,,7,0,0,0,0.0
0,0.060794936,76,0,790.0,,9,0,0,0,0.0
0,0.995334888,68,0,0.125437281,2000.0,3,0,0,0,0.0
0,0.597560163,58,0,0.333757637,11783.0,13,0,4,0,2.0
0,0.162734906,31,0,0.116941529,2000.0,2,0,0,0,0.0
0,0.0,44,0,712.0,,5,0,1,0,0.0
0,0.064120458,53,0,2952.0,,8,0,2,0,2.0
0,0.9999999,32,0,0.306815642,4474.0,5,0,1,0,0.0
0,0.128587141,39,0,0.271587744,9333.0,7,0,2,0,2.0
0,0.985213017,60,0,0.569945625,4045.0,3,1,1,0,0.0
0,0.0,94,0,0.0,10000.0,2,0,0,0,1.0
0,0.06365166,42,0,0.254337603,12333.0,8,0,2,0,2.0
0,0.818020015,39,2,0.637759224,3712.0,8,0,0,0,0.0
0,0.157536985,26,0,0.319536093,5000.0,7,0,1,0,0.0
0,0.554791781,67,0,0.237529163,9000.0,10,0,2,0,1.0
0,0.729626588,60,0,0.602799067,3000.0,8,0,0,0,0.0
0,0.38584796,40,1,0.45229298,4600.0,6,0,1,0,3.0
0,0.003860286,80,0,2.0,,1,0,0,0,
0,0.05668835,49,0,0.279897608,12500.0,17,0,1,0,1.0
0,0.193533866,45,0,0.365136731,8300.0,16,0,2,0,4.0
0,0.000123892,34,0,0.089610513,10500.0,12,0,1,0,0.0
0,0.721471104,44,0,0.605498957,8146.0,10,0,3,0,1.0
0,0.47089257,51,2,0.446868467,11000.0,20,0,1,0,1.0
0,0.071890812,64,0,0.225649814,3500.0,13,0,2,0,1.0
0,0.041260269,50,0,4012.0,,4,0,2,0,0.0
0,0.9999999,33,0,0.116768862,3750.0,2,0,0,0,1.0
0,0.543902966,37,0,0.825834833,5000.0,11,0,1,0,0.0
0,0.267105609,61,0,0.347584541,12419.0,9,0,1,0,1.0
0,0.896986632,84,0,5140.0,,27,0,1,0,0.0
0,0.9999999,49,0,991.0,,1,0,1,0,4.0
0,0.387609124,53,1,0.443466889,8410.0,15,0,1,0,1.0
0,0.881764742,71,0,0.116499337,5278.0,4,0,0,0,0.0
0,0.507804009,53,0,0.23888056,2000.0,10,0,0,0,0.0
0,0.9999999,33,0,0.355366492,4583.0,4,0,1,0,0.0
0,0.0,32,0,0.0,,2,0,0,0,0.0
0,0.248168757,66,0,0.259263019,9850.0,16,0,1,0,2.0
0,0.257874213,47,0,0.130849666,17500.0,6,2,1,0,1.0
0,0.937242798,65,0,0.662911612,1153.0,6,0,1,0,0.0
1,0.9999999,29,0,0.011157601,716.0,1,0,0,0,0.0
0,0.11422333,60,0,0.319374191,8500.0,10,0,1,0,2.0
0,0.010979544,56,0,0.003237787,10500.0,10,0,0,0,0.0
0,0.033074379,55,0,0.296194721,5833.0,11,0,1,0,0.0
0,0.031912349,42,0,0.484383053,9700.0,12,0,2,0,1.0
0,0.463381795,69,1,2674.0,,10,0,1,0,0.0
0,0.500577666,45,0,0.129364713,6500.0,4,0,0,0,2.0
0,0.054569696,56,0,0.519437979,11600.0,5,0,2,0,0.0
1,0.101265823,36,0,0.227738377,2537.0,9,2,0,0,1.0
0,0.658273176,62,2,0.818980025,13666.0,10,0,4,0,0.0
0,0.211270361,49,0,2419.0,,14,0,1,0,0.0
0,0.649276381,51,0,0.530174979,8400.0,11,0,2,0,0.0
0,0.079688046,53,3,0.04892681,7500.0,13,0,0,0,3.0
0,0.9999999,86,0,0.0,,0,0,0,0,
1,0.9999999,45,0,0.332472007,1160.0,8,0,0,0,1.0
1,0.9999999,43,0,0.407647548,6014.0,2,5,1,1,1.0
0,0.097875662,82,0,0.006454462,77000.0,7,0,1,0,0.0
0,0.042803241,68,0,0.417203011,18333.0,14,0,3,0,1.0
0,0.318017825,59,0,0.481322225,3720.0,10,0,0,0,0.0
1,0.0,29,1,0.112221717,2200.0,5,0,0,0,0.0
0,0.007533166,64,0,0.002684564,3724.0,5,0,0,0,0.0
0,0.9999999,39,0,0.015954052,4700.0,0,0,0,0,3.0
0,0.546612954,47,0,0.203701734,9400.0,3,0,1,0,2.0
0,0.0,60,0,0.198892308,16249.0,13,0,3,0,0.0
0,0.404844945,60,0,0.895636172,3803.0,14,0,1,0,0.0
0,1.026994601,57,1,0.122183434,3150.0,4,0,0,0,1.0
0,0.861712762,50,1,0.293946555,5500.0,7,0,1,1,1.0
0,0.0,47,0,0.021962906,66156.0,10,0,1,0,4.0
0,0.094588218,49,0,0.185640521,4066.0,12,0,0,0,0.0
0,0.672288514,39,0,0.381061894,10000.0,5,0,1,0,0.0
0,0.938460459,72,2,1464.0,,11,0,1,0,0.0
0,0.212851996,42,0,0.411331345,5700.0,7,0,1,0,2.0
0,0.600856745,49,0,0.510513355,5278.0,8,0,1,0,0.0
0,0.047190562,25,0,0.003249188,4000.0,3,0,0,0,0.0
0,0.083554571,71,0,0.674512559,5692.0,24,0,2,0,0.0
0,0.971568854,45,0,0.719228077,10000.0,9,0,2,0,3.0
0,0.139096165,44,0,0.56035991,4000.0,12,0,1,0,1.0
0,0.159168166,31,0,0.581860108,1300.0,3,0,1,0,0.0
